q0 q1 q2 q3 wx wy wz
-0.656979  0.313085 -0.667987 -0.155401  0.173049 -0.102668 0.0752545
-0.657775  0.310139 -0.666634 -0.163538  0.172705 -0.103105 0.0754168
-0.658453  0.307268 -0.665217 -0.171789   0.17236 -0.103543 0.0755793
-0.659032  0.304331 -0.663807 -0.180058  0.172012  -0.10398 0.0757422
-0.659587  0.301428  -0.66231 -0.188232  0.171662 -0.104417 0.0759053
-0.660078  0.298581 -0.660731 -0.196421   0.17131 -0.104855 0.0760687
-0.660481  0.295745 -0.659096 -0.204676  0.170957 -0.105292 0.0762324
-0.660862  0.292804 -0.657442 -0.212829  0.170601  -0.10573 0.0763964
-0.661161  0.289873 -0.655767 -0.220929  0.170244 -0.106167 0.0765606
-0.661345  0.286961  -0.65407 -0.229059  0.169885 -0.106605  0.076725
-0.661509  0.284071 -0.652289 -0.237126  0.169524 -0.107042 0.0768897
-0.661568  0.281218 -0.650449 -0.245275  0.169161  -0.10748 0.0770547
-0.661655  0.278264 -0.648519 -0.253387  0.168796 -0.107918 0.0772199
-0.661605  0.275281 -0.646603 -0.261539  0.168429 -0.108355 0.0773853
-0.661504  0.272402 -0.644567 -0.269708   0.16806 -0.108793 0.0775509
-0.661348  0.269448 -0.642471 -0.277934   0.16769 -0.109231 0.0777168
-0.661064  0.266517 -0.640426 -0.286037  0.167317 -0.109668 0.0778829
-0.660681  0.263622 -0.638297 -0.294246  0.166943 -0.110106 0.0780491
-0.660231  0.260724 -0.636163 -0.302348  0.166566 -0.110543 0.0782156
-0.659829  0.257786 -0.633883 -0.310427  0.166188 -0.110981 0.0783823
-0.659287  0.254946   -0.6316 -0.318474  0.165808 -0.111419 0.0785492
-0.658741  0.252053 -0.629212 -0.326529  0.165426 -0.111856 0.0787163
 -0.65812   0.24919 -0.626764 -0.334588  0.165042 -0.112294 0.0788835
-0.657422  0.246316 -0.624308 -0.342585  0.164656 -0.112731  0.079051
 -0.65654  0.243483 -0.621853 -0.350672  0.164269 -0.113168 0.0792186
-0.655721  0.240609 -0.619305 -0.358607  0.163879 -0.113606 0.0793863
-0.654845  0.237749 -0.616678 -0.366553  0.163488 -0.114043 0.0795543
-0.653904  0.234883 -0.614028 -0.374445  0.163094  -0.11448 0.0797223
-0.652798  0.231943 -0.611405 -0.382415  0.162699 -0.114917 0.0798906
-0.651634  0.229161 -0.608679 -0.390344  0.162302 -0.115354  0.080059
-0.650412  0.226256  -0.60594 -0.398258  0.161903 -0.115791 0.0802275
-0.649095  0.223476 -0.603133 -0.406159  0.161502 -0.116228 0.0803961
-0.647764  0.220605 -0.600249 -0.414048  0.161099 -0.116665 0.0805649
-0.646372  0.217697 -0.597343 -0.421893  0.160694 -0.117101 0.0807338
-0.644899  0.214963 -0.594346 -0.429708  0.160287 -0.117538 0.0809029
-0.643403  0.212187 -0.591278 -0.437492  0.159879 -0.117974  0.081072
-0.641798  0.209398 -0.588253 -0.445203  0.159468  -0.11841 0.0812413
-0.640069   0.20661 -0.585194  -0.45296  0.159056 -0.118846 0.0814106
-0.638363  0.203917 -0.581971 -0.460673  0.158641 -0.119282 0.0815801
-0.636515  0.201262 -0.578732 -0.468415  0.158225 -0.119718 0.0817497
-0.634626  0.198543  -0.57552 -0.476033  0.157807 -0.120153 0.0819193
-0.632701  0.195775 -0.572168 -0.483719  0.157387 -0.120589  0.082089
-0.630757  0.193035 -0.568805 -0.491268  0.156965 -0.121024 0.0822588
-0.628757   0.19032 -0.565339 -0.498834  0.156542 -0.121459 0.0824287
-0.626606  0.187649 -0.561889 -0.506393  0.156116 -0.121894 0.0825987
-0.624477  0.184881 -0.558331  -0.51392  0.155688 -0.122328 0.0827687
-0.622249  0.182248 -0.554764 -0.521372  0.155259 -0.122763 0.0829388
-0.620026  0.179512 -0.551088 -0.528815  0.154827 -0.123197 0.0831089
-0.617677  0.176892 -0.547495 -0.536129  0.154394 -0.123631 0.0832791
-0.615304  0.174126 -0.543835 -0.543438  0.153959 -0.124065 0.0834493
-0.612798  0.171407 -0.540138 -0.550772  0.153522 -0.124498 0.0836195
-0.610184  0.168868 -0.536359 -0.558103  0.153083 -0.124931 0.0837898
-0.607623  0.166303 -0.532457 -0.565355  0.152642 -0.125364 0.0839601
-0.604965  0.163674 -0.528569 -0.572576  0.152199 -0.125797 0.0841305
-0.602236  0.161077  -0.52464 -0.579758  0.151754  -0.12623 0.0843009
-0.599434   0.15855 -0.520656 -0.586906  0.151308 -0.126662 0.0844712
-0.596619  0.155983 -0.516604 -0.593999  0.150859 -0.127094 0.0846416
-0.593678  0.153427 -0.512521 -0.601107  0.150409 -0.127525  0.084812
-0.590761  0.150851 -0.508356 -0.608128  0.149956 -0.127956 0.0849824
-0.587698  0.148347 -0.504148 -0.615173  0.149502 -0.128387 0.0851528
-0.584628  0.145833 -0.499989 -0.622057  0.149046 -0.128818 0.0853232
 -0.58149  0.143298 -0.495665 -0.629008  0.148587 -0.129248 0.0854935
-0.578352  0.140745 -0.491282 -0.635879  0.148127 -0.129678 0.0856639
-0.575172  0.138253 -0.486864 -0.642671  0.147665 -0.130108 0.0858342
-0.571897  0.135781 -0.482412 -0.649443  0.147201 -0.130537 0.0860045
-0.568482  0.133333 -0.477996 -0.656178  0.146735 -0.130966 0.0861747
-0.565046  0.130878 -0.473485 -0.662877  0.146267 -0.131394 0.0863449
-0.561636  0.128411 -0.468885 -0.669494  0.145798 -0.131822 0.0865151
-0.558118  0.125968 -0.464304 -0.676061  0.145326  -0.13225 0.0866852
-0.554516   0.12356 -0.459666 -0.682607  0.144852 -0.132677 0.0868552
-0.550778  0.121135 -0.455068 -0.689118  0.144377 -0.133104 0.0870252
-0.547066  0.118728 -0.450416  -0.69552  0.143899  -0.13353 0.0871951
-0.543289  0.116313 -0.445664  -0.70192   0.14342 -0.133956  0.087365
-0.539405  0.114037 -0.440795 -0.708335  0.142938 -0.134382 0.0875348
-0.535492  0.111722 -0.435917 -0.714662  0.142455 -0.134807 0.0877045
-0.531583  0.109356 -0.431042 -0.720877  0.141969 -0.135231 0.0878741
-0.527621  0.107139 -0.426088  -0.72704  0.141482 -0.135655 0.0880436
-0.523532  0.104871 -0.421133 -0.733187  0.140992 -0.136079  0.088213
 -0.51948  0.102584 -0.416096 -0.739243  0.140501 -0.136502 0.0883823
-0.515428  0.100375 -0.411108 -0.745151  0.140008 -0.136924 0.0885515
-0.511255 0.0981356 -0.405969 -0.751117  0.139512 -0.137346 0.0887206
-0.507038 0.0959082 -0.400829 -0.757001  0.139015 -0.137768 0.0888896
-0.502807 0.0937407  -0.39562 -0.762812  0.138516 -0.138189 0.0890584
-0.498449 0.0915985 -0.390396 -0.768602  0.138015 -0.138609 0.0892272
-0.494098 0.0893881 -0.385091 -0.774327  0.137511 -0.139029 0.0893958
-0.489641 0.0871927 -0.379799 -0.780002  0.137006 -0.139448 0.0895642
-0.485157 0.0850444 -0.374527  -0.78557  0.136499 -0.139867 0.0897325
-0.480661 0.0829891   -0.3691 -0.791102  0.135989 -0.140284 0.0899007
-0.476107 0.0809197  -0.36369 -0.796558  0.135478 -0.140702 0.0900687
-0.471461 0.0788683 -0.358199 -0.801996  0.134965 -0.141119 0.0902365
-0.466804 0.0768242 -0.352671 -0.807351  0.134449 -0.141535 0.0904042
-0.462102 0.0747839 -0.347185 -0.812608  0.133932  -0.14195 0.0905717
-0.457378  0.072715   -0.3416 -0.817819  0.133412 -0.142365  0.090739
-0.452579 0.0707742 -0.335919 -0.822996  0.132891 -0.142779 0.0909062
-0.447785 0.0687407 -0.330303 -0.828048  0.132367 -0.143192 0.0910731
-0.442949    0.0668 -0.324633 -0.833035  0.131842 -0.143605 0.0912399
-0.437954 0.0650173 -0.318955 -0.837996  0.131314 -0.144017 0.0914064
-0.432869  0.063004 -0.313288 -0.842915  0.130784 -0.144428 0.0915728
-0.427945 0.0609974 -0.307549 -0.847677  0.130252 -0.144838 0.0917389
-0.422929 0.0590259   -0.3017 -0.852422  0.129718 -0.145248 0.0919048
-0.417879  0.057225 -0.295832  -0.85708  0.129182 -0.145657 0.0920705
-0.412752 0.0553756 -0.289999 -0.861667  0.128644 -0.146065  0.092236
 -0.40754 0.0534949 -0.284154 -0.866202  0.128104 -0.146472 0.0924012
-0.402377 0.0516806 -0.278258 -0.870629  0.127562 -0.146879 0.0925662
-0.397149 0.0500052 -0.272349 -0.874984  0.127017 -0.147284 0.0927309
-0.391906 0.0482116  -0.26633 -0.879292  0.126471 -0.147689 0.0928954
-0.386599 0.0464944 -0.260366  -0.88351  0.125922 -0.148093 0.0930596
-0.381267 0.0447121 -0.254368 -0.887656  0.125371 -0.148496 0.0932235
-0.375822  0.043005 -0.248277 -0.891777  0.124818 -0.148898 0.0933872
-0.370442 0.0413885 -0.242196 -0.895769  0.124263 -0.149299 0.0935506
-0.364964 0.0397894 -0.236079 -0.899714  0.123706   -0.1497 0.0937137
-0.359428 0.0381293 -0.229921 -0.903601  0.123146 -0.150099 0.0938765
 -0.35383  0.036563 -0.223799 -0.907404  0.122585 -0.150497  0.094039
-0.348303 0.0350838 -0.217619 -0.911096  0.122021 -0.150895 0.0942012
-0.342696 0.0335988 -0.211412 -0.914732  0.121455 -0.151291 0.0943631
-0.337006 0.0320578 -0.205201 -0.918309  0.120887 -0.151687 0.0945247
-0.331222 0.0305363  -0.19897  -0.92183  0.120317 -0.152081 0.0946859
-0.325515 0.0290019 -0.192682 -0.925242  0.119744 -0.152475 0.0948468
-0.319865 0.0275157 -0.186353 -0.928548  0.119169 -0.152867 0.0950074
-0.314096   0.02605 -0.180061 -0.931796  0.118592 -0.153258 0.0951676
-0.308308 0.0246854 -0.173799  -0.93495  0.118013 -0.153649 0.0953275
 -0.30258 0.0233416 -0.167365 -0.938024  0.117432 -0.154038  0.095487
-0.296767  0.021987 -0.160948 -0.941032  0.116848 -0.154426 0.0956461
-0.290935 0.0206161 -0.154525 -0.943957  0.116262 -0.154813 0.0958049
-0.284992 0.0192141 -0.148149 -0.946817  0.115674 -0.155198 0.0959632
-0.279074 0.0178751 -0.141711 -0.949587  0.115083 -0.155583 0.0961212
-0.273088 0.0165813 -0.135227 -0.952293  0.114491 -0.155966 0.0962788
-0.267088 0.0153131 -0.128772 -0.954907  0.113896 -0.156349 0.0964359
-0.261107 0.0140888 -0.122284  -0.95743  0.113298  -0.15673 0.0965927
-0.255087  0.012873  -0.11575 -0.959879  0.112699 -0.157109  0.096749
-0.248984 0.0117444 -0.109183 -0.962262  0.112097 -0.157488 0.0969049
-0.242902 0.0106858   -0.1026  -0.96455  0.111493 -0.157865 0.0970604
 -0.236768  0.0094301 -0.0959971  -0.966766   0.110886  -0.158241  0.0972154
 -0.230675 0.00823222 -0.0894141  -0.968879   0.110278  -0.158616  0.0973699
  -0.22453 0.00714008 -0.0828961  -0.970909   0.109667  -0.158989   0.097524
   -0.2184  0.0060646 -0.0762492  -0.972857   0.109053  -0.159361  0.0976776
 -0.212354 0.00513089 -0.0696092  -0.974697   0.108437  -0.159732  0.0978308
  -0.20614 0.00412857 -0.0629981  -0.976484   0.107819  -0.160101  0.0979834
 -0.199922 0.00316802 -0.0563521  -0.978185   0.107199  -0.160469  0.0981356
 -0.193715 0.00219125  -0.049722  -0.979795   0.106576  -0.160835  0.0982872
 -0.187471 0.00133983 -0.0430533  -0.981325   0.105951    -0.1612  0.0984384
  -0.181115 0.000351123  -0.0363502    -0.98279    0.105323   -0.161564    0.098589
   -0.174838 -0.000494299   -0.0296795     -0.98415     0.104693    -0.161926    0.0987391
  -0.168646 -0.00130282  -0.0230087   -0.985407    0.104061   -0.162286   0.0988886
  -0.162346 -0.00220518  -0.0164389   -0.986594    0.103426   -0.162645   0.0990376
  -0.156032 -0.00301927 -0.00976394   -0.987699    0.102789   -0.163003   0.0991861
  -0.149699 -0.00383469 -0.00308252   -0.988719     0.10215   -0.163359    0.099334
   -0.14344 -0.00466317  0.00361865   -0.989641    0.101508   -0.163713   0.0994813
  -0.137049 -0.00533923   0.0103005   -0.990496    0.100864   -0.164066    0.099628
  -0.130594 -0.00607624   0.0169821   -0.991272    0.100217   -0.164417   0.0997741
  -0.124218 -0.00672545   0.0236592    -0.99195   0.0995678   -0.164767   0.0999196
  -0.117868 -0.00730456    0.030402   -0.992537   0.0989162   -0.165115    0.100065
  -0.111462 -0.00801453   0.0371522   -0.993042   0.0982622   -0.165461    0.100209
  -0.105046 -0.00862114   0.0438541   -0.993463   0.0976058   -0.165805    0.100352
  -0.09865 -0.0092194  0.0504955  -0.993797  0.0969469  -0.166148   0.100496
-0.0922984 -0.0097291  0.0570823  -0.994046  0.0962856  -0.166489   0.100638
-0.0859355 -0.0101356  0.0637801  -0.994205  0.0956218  -0.166829    0.10078
-0.0795844 -0.0106453  0.0704498  -0.994279  0.0949556  -0.167166   0.100921
-0.0731383 -0.0110803  0.0771587  -0.994271  0.0942869  -0.167502   0.101061
-0.0667526 -0.0115277  0.0838671  -0.994172  0.0936158  -0.167836   0.101201
-0.0603119 -0.0118611  0.0904654  -0.994001  0.0929422  -0.168168    0.10134
 -0.053988 -0.0122353  0.0970731  -0.993737  0.0922661  -0.168499   0.101478
-0.0475531 -0.0126146   0.103704  -0.993391  0.0915876  -0.168827   0.101615
 -0.041214 -0.0129084     0.1104  -0.992948  0.0909066  -0.169154   0.101752
-0.0347466 -0.0132167   0.117052   -0.99243  0.0902231  -0.169478   0.101888
-0.0283853 -0.0134692   0.123696  -0.991823  0.0895371  -0.169801   0.102024
-0.0219283 -0.0136254    0.13027  -0.991142  0.0888487  -0.170122   0.102158
 -0.015554 -0.0137898   0.136917  -0.990364  0.0881578  -0.170441   0.102292
-0.00920135  -0.0138862    0.143499    -0.98951   0.0874644   -0.170757    0.102425
-0.00288784  -0.0140025    0.150108   -0.988566   0.0867685   -0.171072    0.102557
0.00349415 -0.0140879   0.156688  -0.987541  0.0860701  -0.171385   0.102689
0.00985154 -0.0140759   0.163271  -0.986432  0.0853693  -0.171695   0.102819
0.0161953 -0.014052  0.169848 -0.985237  0.084666 -0.172004  0.102949
 0.0224797 -0.0140164   0.176427  -0.983957  0.0839601   -0.17231   0.103078
 0.0288616 -0.0139814    0.18315  -0.982562  0.0832519  -0.172615   0.103206
 0.0351483 -0.0139421   0.189664  -0.981121  0.0825411  -0.172917   0.103334
 0.0414015 -0.0137537   0.196168  -0.979599  0.0818278  -0.173217    0.10346
  0.047774 -0.0135724   0.202625  -0.977996  0.0811121  -0.173515   0.103586
   0.05406 -0.0134684   0.209045  -0.976318  0.0803938   -0.17381    0.10371
 0.0603343 -0.0132701   0.215502  -0.974547  0.0796731  -0.174104   0.103834
 0.0666275 -0.0130419    0.22203  -0.972673    0.07895  -0.174395   0.103957
 0.0728566 -0.0127373   0.228547  -0.970719  0.0782243  -0.174684   0.104079
 0.0791833 -0.0124661   0.234969  -0.968692  0.0774962   -0.17497     0.1042
 0.0853709 -0.0120732   0.241345  -0.966601  0.0767656  -0.175254    0.10432
 0.0916157 -0.0117427   0.247756  -0.964409  0.0760326  -0.175536   0.104439
 0.0978633 -0.0112611    0.25411  -0.962145   0.075297  -0.175816   0.104557
   0.10407 -0.0108737   0.260462  -0.959797  0.0745591  -0.176093   0.104674
  0.110249 -0.0104067    0.26683   -0.95736  0.0738187  -0.176368   0.104791
   0.116426 -0.00986831    0.273222   -0.954829   0.0730758    -0.17664    0.104906
   0.122589 -0.00944198    0.279461   -0.952252   0.0723305    -0.17691     0.10502
  0.128722 -0.0089906   0.285821  -0.949556  0.0715828  -0.177178   0.105133
   0.13478 -0.0083839   0.292093  -0.946808  0.0708326  -0.177443   0.105245
   0.140823 -0.00776781    0.298313   -0.943991     0.07008   -0.177705    0.105356
    0.14672 -0.00711579    0.304632   -0.941075   0.0693251   -0.177965    0.105467
    0.15274 -0.00646837    0.310892    -0.93807   0.0685677   -0.178223    0.105576
   0.158746 -0.00589757    0.317051    -0.93501   0.0678079   -0.178478    0.105684
   0.164638 -0.00518601    0.323181   -0.931891   0.0670457    -0.17873     0.10579
   0.170594 -0.00442795    0.329366   -0.928653   0.0662811    -0.17898    0.105896
    0.1765 -0.0037068   0.335395  -0.925389  0.0655142  -0.179227   0.106001
    0.18245 -0.00289157    0.341507   -0.921996   0.0647449   -0.179471    0.106104
   0.188367 -0.00202873    0.347561    -0.91854   0.0639733   -0.179713    0.106207
   0.194215 -0.00116593    0.353571   -0.915023   0.0631993   -0.179952    0.106308
    0.200117 -0.000181128     0.359555    -0.911413    0.0624229    -0.180188     0.106408
    0.20595 0.000692968    0.365487   -0.907746   0.0616443   -0.180422    0.106507
  0.211691 0.00154379   0.371506  -0.903973  0.0608633  -0.180653   0.106605
 0.217444  0.002523  0.377476 -0.900124 0.0600801 -0.180881  0.106702
  0.223127 0.00352844   0.383305  -0.896258  0.0592946  -0.181107   0.106797
  0.228839 0.00457042   0.389118    -0.8923  0.0585068  -0.181329   0.106892
  0.234454 0.00563212   0.394931  -0.888273  0.0577167  -0.181549   0.106985
  0.240039 0.00676248   0.400689  -0.884185  0.0569244  -0.181766   0.107076
  0.245656 0.00793114   0.406468  -0.879985  0.0561299  -0.181981   0.107167
  0.251237 0.00912603   0.412172  -0.875735  0.0553331  -0.182192   0.107256
 0.256769 0.0103294  0.417838 -0.871421 0.0545342   -0.1824  0.107344
 0.262203 0.0114994  0.423506 -0.867041 0.0537331 -0.182606  0.107431
 0.267577 0.0127178  0.429192 -0.862575 0.0529298 -0.182808  0.107517
 0.272887 0.0139734  0.434841 -0.858051 0.0521243 -0.183008  0.107601
 0.278201 0.0152785  0.440518 -0.853413 0.0513168 -0.183205  0.107684
 0.283551   0.01664  0.446147  -0.84869 0.0505071 -0.183399  0.107766
  0.28887 0.0179952  0.451694 -0.843921 0.0496953  -0.18359  0.107846
 0.294073 0.0193983  0.457233 -0.839097 0.0488814 -0.183777  0.107925
 0.299181 0.0207674  0.462794 -0.834195 0.0480655 -0.183962  0.108003
 0.304418 0.0222295   0.46819 -0.829237 0.0472475 -0.184144   0.10808
  0.30954 0.0236825  0.473501  -0.82427 0.0464275 -0.184323  0.108155
 0.314734 0.0251992  0.478855 -0.819149 0.0456055 -0.184498  0.108228
 0.319727 0.0267132  0.484221 -0.813997 0.0447815 -0.184671  0.108301
 0.324667 0.0282553  0.489593 -0.808759 0.0439556  -0.18484  0.108372
 0.329617 0.0298835  0.494887 -0.803459 0.0431277 -0.185007  0.108441
 0.334429 0.0315106  0.500107 -0.798159 0.0422979  -0.18517  0.108509
 0.339362 0.0330672  0.505269 -0.792744 0.0414662  -0.18533  0.108576
 0.344189 0.0347321  0.510397 -0.787288 0.0406326 -0.185487  0.108641
 0.348926 0.0364434  0.515536 -0.781758 0.0397972 -0.185641  0.108705
  0.35363  0.038179  0.520642 -0.776157 0.0389599 -0.185791  0.108768
 0.358349 0.0399099  0.525679  -0.77049 0.0381209 -0.185939  0.108829
 0.362969 0.0416332  0.530735 -0.764749 0.0372801 -0.186083  0.108889
 0.367584 0.0433736  0.535749 -0.758929 0.0364375 -0.186224  0.108947
 0.372217 0.0451791  0.540604 -0.753101 0.0355932 -0.186362  0.109003
 0.376791 0.0469754  0.545435  -0.74721 0.0347472 -0.186497  0.109059
 0.381282 0.0488761   0.55023 -0.741271 0.0338995 -0.186628  0.109112
 0.385642 0.0506585  0.555024 -0.735298 0.0330502 -0.186756  0.109165
 0.390013  0.052535  0.559721 -0.729275 0.0321992 -0.186881  0.109215
 0.394297 0.0544157  0.564423 -0.723184 0.0313467 -0.187002  0.109265
 0.398541 0.0563144  0.569071 -0.717044 0.0304926 -0.187121  0.109313
 0.402757 0.0582693  0.573724 -0.710796 0.0296369 -0.187236  0.109359
 0.406843 0.0603067  0.578331 -0.704539 0.0287798 -0.187347  0.109404
 0.411032 0.0623459  0.582923 -0.698116 0.0279212 -0.187455  0.109447
 0.415062 0.0642978  0.587417 -0.691759 0.0270611  -0.18756  0.109488
 0.418986 0.0663315  0.591869 -0.685378 0.0261996 -0.187662  0.109529
 0.422859 0.0684627  0.596275 -0.678939 0.0253367  -0.18776  0.109567
 0.426738 0.0705341  0.600624 -0.672437 0.0244725 -0.187855  0.109604
 0.430524 0.0726732  0.605011 -0.665829 0.0236069 -0.187947   0.10964
 0.434258 0.0748187  0.609378 -0.659151 0.0227401 -0.188035  0.109674
 0.437958 0.0769036  0.613706 -0.652414  0.021872  -0.18812  0.109706
 0.441628 0.0790382  0.617974 -0.645621 0.0210026 -0.188201  0.109737
 0.445208 0.0812633  0.622132 -0.638857 0.0201321 -0.188279  0.109766
 0.448812 0.0834278  0.626254 -0.631991 0.0192603 -0.188354  0.109793
 0.452256 0.0856312  0.630379 -0.625103 0.0183875 -0.188425  0.109819
 0.455609 0.0877898  0.634448 -0.618214 0.0175135 -0.188493  0.109844
 0.458991 0.0899185  0.638431 -0.611267 0.0166385 -0.188558  0.109867
 0.462266 0.0921453  0.642429 -0.604239 0.0157624 -0.188619  0.109888
  0.46552 0.0945315  0.646341 -0.597158 0.0148854 -0.188676  0.109908
 0.468765 0.0967982  0.650238 -0.589983 0.0140074  -0.18873  0.109926
 0.471881  0.099055  0.654097 -0.582815 0.0131284 -0.188781  0.109942
 0.474976  0.101388  0.657893 -0.575583 0.0122486 -0.188829  0.109957
  0.47791  0.103821  0.661705 -0.568305 0.0113679 -0.188872   0.10997
 0.480947  0.106162  0.665371 -0.560982 0.0104863 -0.188913  0.109982
  0.483832    0.10856   0.668983  -0.553699 0.00960402   -0.18895   0.109992
  0.486708   0.110978   0.672644  -0.546213 0.00872095  -0.188984       0.11
  0.489481   0.113362   0.676175  -0.538836 0.00783717  -0.189014   0.110007
  0.492259    0.11579   0.679603  -0.531427 0.00695271   -0.18904   0.110012
  0.494901   0.118183   0.683086  -0.523927 0.00606761  -0.189064   0.110015
 0.497568  0.120604   0.68648 -0.516357 0.0051819 -0.189083  0.110017
  0.500051   0.123086    0.68987  -0.508801 0.00429564    -0.1891   0.110017
  0.502509   0.125595   0.693159  -0.501241 0.00340883  -0.189113   0.110015
  0.504919   0.128037   0.696449  -0.493581 0.00252154  -0.189122   0.110012
 0.507245   0.13054  0.699661 -0.485939 0.0016338 -0.189128  0.110008
  0.509508   0.133008    0.70286  -0.478224 0.00074564  -0.189131   0.110001
    0.511767     0.135507     0.705971    -0.470466 -0.000142896     -0.18913     0.109993
    0.51399    0.137975    0.708986   -0.462727 -0.00103177   -0.189126    0.109983
   0.516098    0.140409    0.712022   -0.454922 -0.00192095   -0.189118    0.109972
   0.518049    0.142898    0.715037   -0.447132 -0.00281038   -0.189107    0.109959
   0.520035    0.145345    0.717996   -0.439227 -0.00370004   -0.189093    0.109945
    0.52196    0.147939    0.720835   -0.431358 -0.00458988   -0.189075    0.109928
     0.5238    0.150586    0.723661   -0.423406 -0.00547987   -0.189053    0.109911
   0.525581    0.153157    0.726445   -0.415435 -0.00636996   -0.189029    0.109891
   0.527232    0.155736    0.729215   -0.407453 -0.00726012      -0.189     0.10987
   0.528897    0.158365    0.731896   -0.399395 -0.00815031   -0.188969    0.109847
   0.530434    0.160946    0.734569   -0.391338 -0.00904048   -0.188934    0.109823
  0.531933   0.163504   0.737176  -0.383256 -0.0099306  -0.188895   0.109797
   0.53327   0.166062   0.739814  -0.375129 -0.0108206  -0.188854   0.109769
    0.5346   0.168715   0.742328  -0.366999 -0.0117105  -0.188809    0.10974
  0.535849   0.171469   0.744748  -0.358907 -0.0126003   -0.18876   0.109709
  0.537153   0.174083   0.747103  -0.350713 -0.0134898  -0.188708   0.109677
 0.538403   0.17671  0.749363 -0.342566 -0.014379 -0.188653  0.109643
 0.539494  0.179319  0.751644 -0.334398 -0.015268 -0.188595  0.109607
  0.540602    0.18192   0.753878  -0.326072 -0.0161567  -0.188533    0.10957
  0.541608   0.184568   0.756031  -0.317825 -0.0170449  -0.188468   0.109531
   0.54263     0.1872   0.758093  -0.309523 -0.0179328  -0.188399    0.10949
   0.54348   0.189843   0.760204   -0.30113 -0.0188202  -0.188327   0.109448
  0.544217   0.192462   0.762318  -0.292674 -0.0197072  -0.188252   0.109404
   0.54489   0.195143   0.764292   -0.28438 -0.0205936  -0.188174   0.109359
  0.545506    0.19786   0.766214  -0.276028 -0.0214794  -0.188092   0.109312
  0.546049   0.200494   0.768113  -0.267648 -0.0223647  -0.188007   0.109264
  0.546574   0.203096   0.769907   -0.25933 -0.0232493  -0.187919   0.109214
   0.54696   0.205823   0.771689  -0.250934 -0.0241332  -0.187828   0.109162
  0.547387   0.208465   0.773372  -0.242497 -0.0250164  -0.187733   0.109109
   0.54777   0.211123   0.775005  -0.233972 -0.0258988  -0.187635   0.109055
  0.548046   0.213838    0.77657  -0.225517 -0.0267805  -0.187534   0.108999
  0.548226   0.216439   0.778148  -0.216999 -0.0276612   -0.18743   0.108941
  0.548386   0.219115   0.779608  -0.208502 -0.0285412  -0.187322   0.108882
  0.548382    0.22176   0.781096  -0.199973 -0.0294202  -0.187212   0.108821
  0.548345   0.224409   0.782497  -0.191459 -0.0302982  -0.187098   0.108759
  0.548267    0.22699   0.783856   -0.18289 -0.0311753  -0.186981   0.108695
  0.548094   0.229686   0.785134  -0.174364 -0.0320513  -0.186861   0.108629
  0.547939   0.232221   0.786337  -0.165862 -0.0329262  -0.186738   0.108563
  0.547682   0.234844   0.787512  -0.157215 -0.0338001  -0.186612   0.108494
  0.547333   0.237518   0.788626  -0.148598 -0.0346728  -0.186482   0.108425
  0.546892   0.240158   0.789711  -0.139959 -0.0355443   -0.18635   0.108353
  0.546407   0.242771   0.790726  -0.131357 -0.0364147  -0.186215   0.108281
  0.545862   0.245349   0.791681    -0.1228 -0.0372837  -0.186076   0.108206
  0.545235   0.247903   0.792606  -0.114188 -0.0381515  -0.185935   0.108131
  0.544549   0.250419   0.793484  -0.105545 -0.0390179   -0.18579   0.108054
   0.54374   0.253008   0.794316 -0.0969294  -0.039883  -0.185643   0.107975
  0.542971    0.25559   0.795022 -0.0882898 -0.0407467  -0.185492   0.107895
  0.542129   0.258063   0.795708 -0.0796715  -0.041609  -0.185339   0.107814
  0.541263   0.260631   0.796276 -0.0710606 -0.0424698  -0.185183   0.107731
  0.540232   0.263224   0.796855 -0.0623273  -0.043329  -0.185024   0.107647
  0.539164   0.265822   0.797344 -0.0536988 -0.0441868  -0.184861   0.107562
  0.538035   0.268321   0.797802 -0.0451104  -0.045043  -0.184696   0.107475
  0.536863   0.270864   0.798175 -0.0364306 -0.0458976  -0.184529   0.107387
  0.535633   0.273427   0.798474 -0.0278287 -0.0467505  -0.184358   0.107297
  0.534291   0.275869   0.798784  -0.019321 -0.0476017  -0.184184   0.107206
  0.532852   0.278332   0.799052 -0.0107558 -0.0484513  -0.184008   0.107114
    0.5314   0.280794   0.799227 -0.0021602 -0.0492991  -0.183829   0.107021
  0.529933   0.283329   0.799283 0.00649351 -0.0501452  -0.183647   0.106926
  0.528318   0.285816   0.799351  0.0150297 -0.0509895  -0.183463    0.10683
  0.526704    0.28827   0.799327  0.0236373 -0.0518319  -0.183275   0.106732
  0.524937   0.290796   0.799274  0.0322365 -0.0526724  -0.183085   0.106633
  0.523142   0.293331   0.799135  0.0407774 -0.0535111  -0.182892   0.106533
  0.521217   0.295759   0.799013  0.0493691 -0.0543478  -0.182697   0.106432
  0.519324   0.298169   0.798783  0.0578282 -0.0551826  -0.182499    0.10633
  0.517389   0.300511   0.798493  0.0664081 -0.0560154  -0.182298   0.106226
  0.515335   0.302909   0.798165  0.0748838 -0.0568462  -0.182095   0.106121
  0.513277   0.305276   0.797746  0.0833903 -0.0576749  -0.181889   0.106015
  0.511114   0.307644   0.797294   0.091871 -0.0585016  -0.181681   0.105907
  0.508886   0.309982   0.796795   0.100318 -0.0593262   -0.18147   0.105799
